"payment_id","subscription_id","payment_date","amount_usd","method"
35481,9337,2024-01-28 00:00:00.000,10.00,card
35482,9337,2024-02-27 00:00:00.000,10.00,card
35483,9337,2024-03-28 00:00:00.000,10.00,card
35484,9337,2024-04-27 00:00:00.000,10.00,card
35485,9337,2024-05-27 00:00:00.000,10.00,card
35486,9337,2024-06-26 00:00:00.000,10.00,google_pay
35487,9337,2024-07-26 00:00:00.000,10.00,paypal
35488,9337,2024-08-25 00:00:00.000,10.00,card
35489,9337,2024-09-24 00:00:00.000,10.00,card
35490,9337,2024-10-24 00:00:00.000,10.00,card
35491,9337,2024-11-23 00:00:00.000,10.00,card
35492,9337,2024-12-23 00:00:00.000,10.00,card
35493,9337,2025-01-22 00:00:00.000,10.00,paypal
35494,9337,2025-02-21 00:00:00.000,10.00,google_pay
35495,9337,2025-03-23 00:00:00.000,10.00,card
35496,9337,2025-04-22 00:00:00.000,10.00,card
35497,9337,2025-05-22 00:00:00.000,10.00,apple_pay
35498,9337,2025-06-21 00:00:00.000,10.00,card
35499,9337,2025-07-21 00:00:00.000,10.00,card
35500,9337,2025-08-20 00:00:00.000,10.00,card
35501,9338,2022-06-01 00:00:00.000,10.00,apple_pay
35502,9338,2022-07-01 00:00:00.000,10.00,card
35503,9338,2022-07-31 00:00:00.000,10.00,paypal
35504,9338,2022-08-30 00:00:00.000,10.00,google_pay
35505,9338,2022-09-29 00:00:00.000,10.00,card
35506,9338,2022-10-29 00:00:00.000,10.00,card
35507,9338,2022-11-28 00:00:00.000,10.00,card
35508,9338,2022-12-28 00:00:00.000,10.00,paypal
35509,9338,2023-01-27 00:00:00.000,10.00,google_pay
35510,9338,2023-02-26 00:00:00.000,10.00,apple_pay
35511,9338,2023-03-28 00:00:00.000,10.00,paypal
35512,9338,2023-04-27 00:00:00.000,10.00,paypal
35513,9338,2023-05-27 00:00:00.000,10.00,card
35514,9338,2023-06-26 00:00:00.000,10.00,paypal
35515,9338,2023-07-26 00:00:00.000,10.00,card
35516,9338,2023-08-25 00:00:00.000,10.00,card
35517,9338,2023-09-24 00:00:00.000,10.00,google_pay
35518,9338,2023-10-24 00:00:00.000,10.00,google_pay
35519,9338,2023-11-23 00:00:00.000,10.00,card
35520,9338,2023-12-23 00:00:00.000,10.00,google_pay
35521,9338,2024-01-22 00:00:00.000,10.00,card
35522,9338,2024-02-21 00:00:00.000,10.00,card
35523,9338,2024-03-22 00:00:00.000,10.00,card
35524,9338,2024-04-21 00:00:00.000,10.00,card
35525,9338,2024-05-21 00:00:00.000,10.00,google_pay
35526,9338,2024-06-20 00:00:00.000,10.00,card
35527,9338,2024-07-20 00:00:00.000,10.00,apple_pay
35528,9338,2024-08-19 00:00:00.000,10.00,google_pay
35529,9338,2024-09-18 00:00:00.000,10.00,paypal
35530,9338,2024-10-18 00:00:00.000,10.00,card
35531,9338,2024-11-17 00:00:00.000,10.00,paypal
35532,9338,2024-12-17 00:00:00.000,10.00,google_pay
35533,9338,2025-01-16 00:00:00.000,10.00,card
35534,9338,2025-02-15 00:00:00.000,10.00,apple_pay
35535,9338,2025-03-17 00:00:00.000,10.00,google_pay
35536,9338,2025-04-16 00:00:00.000,10.00,card
35537,9338,2025-05-16 00:00:00.000,10.00,apple_pay
35538,9338,2025-06-15 00:00:00.000,10.00,google_pay
35539,9338,2025-07-15 00:00:00.000,10.00,google_pay
35540,9338,2025-08-14 00:00:00.000,10.00,google_pay
35541,9338,2025-09-13 00:00:00.000,10.00,card
35542,9341,2023-05-18 00:00:00.000,10.00,google_pay
35543,9341,2023-06-17 00:00:00.000,10.00,card
35544,9341,2023-07-17 00:00:00.000,10.00,paypal
35545,9341,2023-08-16 00:00:00.000,10.00,google_pay
35546,9341,2023-09-15 00:00:00.000,10.00,card
35547,9341,2023-10-15 00:00:00.000,10.00,card
35548,9341,2023-11-14 00:00:00.000,10.00,card
35549,9341,2023-12-14 00:00:00.000,10.00,paypal
35550,9341,2024-01-13 00:00:00.000,10.00,card
35551,9341,2024-02-12 00:00:00.000,10.00,apple_pay
35552,9341,2024-03-13 00:00:00.000,10.00,card
35553,9341,2024-04-12 00:00:00.000,10.00,paypal
35554,9341,2024-05-12 00:00:00.000,10.00,paypal
35555,9341,2024-06-11 00:00:00.000,10.00,paypal
35556,9341,2024-07-11 00:00:00.000,10.00,apple_pay
35557,9341,2024-08-10 00:00:00.000,10.00,card
35558,9341,2024-09-09 00:00:00.000,10.00,google_pay
35559,9341,2024-10-09 00:00:00.000,10.00,card
35560,9341,2024-11-08 00:00:00.000,10.00,card
35561,9341,2024-12-08 00:00:00.000,10.00,paypal
35562,9341,2025-01-07 00:00:00.000,10.00,card
35563,9341,2025-02-06 00:00:00.000,10.00,google_pay
35564,9341,2025-03-08 00:00:00.000,10.00,card
35565,9341,2025-04-07 00:00:00.000,10.00,apple_pay
35566,9341,2025-05-07 00:00:00.000,10.00,card
35567,9341,2025-06-06 00:00:00.000,10.00,paypal
35568,9341,2025-07-06 00:00:00.000,10.00,card
35569,9341,2025-08-05 00:00:00.000,10.00,card
35570,9341,2025-09-04 00:00:00.000,10.00,paypal
35571,9346,2022-09-26 00:00:00.000,100.00,google_pay
35572,9346,2023-09-26 00:00:00.000,100.00,apple_pay
35573,9346,2024-09-25 00:00:00.000,100.00,paypal
35574,9349,2024-02-13 00:00:00.000,100.00,paypal
35575,9349,2025-02-12 00:00:00.000,100.00,google_pay
35576,9350,2022-10-04 00:00:00.000,100.00,card
35577,9350,2023-10-04 00:00:00.000,100.00,paypal
35578,9350,2024-10-03 00:00:00.000,100.00,google_pay
35579,9353,2025-06-13 00:00:00.000,10.00,card
35580,9353,2025-07-13 00:00:00.000,10.00,paypal
35581,9353,2025-08-12 00:00:00.000,10.00,apple_pay
35582,9353,2025-09-11 00:00:00.000,10.00,apple_pay
35583,9356,2025-01-22 00:00:00.000,100.00,paypal
35584,9360,2023-06-23 00:00:00.000,10.00,card
35585,9360,2023-07-23 00:00:00.000,10.00,apple_pay
35586,9360,2023-08-22 00:00:00.000,10.00,apple_pay
35587,9360,2023-09-21 00:00:00.000,10.00,card
35588,9360,2023-10-21 00:00:00.000,10.00,card
35589,9360,2023-11-20 00:00:00.000,10.00,card
35590,9360,2023-12-20 00:00:00.000,10.00,apple_pay
35591,9360,2024-01-19 00:00:00.000,10.00,card
35592,9360,2024-02-18 00:00:00.000,10.00,card
35593,9360,2024-03-19 00:00:00.000,10.00,card
35594,9360,2024-04-18 00:00:00.000,10.00,card
35595,9360,2024-05-18 00:00:00.000,10.00,apple_pay
35596,9360,2024-06-17 00:00:00.000,10.00,google_pay
35597,9360,2024-07-17 00:00:00.000,10.00,card
35598,9360,2024-08-16 00:00:00.000,10.00,paypal
35599,9360,2024-09-15 00:00:00.000,10.00,card
35600,9360,2024-10-15 00:00:00.000,10.00,card
35601,9360,2024-11-14 00:00:00.000,10.00,card
35602,9360,2024-12-14 00:00:00.000,10.00,card
35603,9360,2025-01-13 00:00:00.000,10.00,google_pay
35604,9360,2025-02-12 00:00:00.000,10.00,card
35605,9360,2025-03-14 00:00:00.000,10.00,google_pay
35606,9360,2025-04-13 00:00:00.000,10.00,paypal
35607,9360,2025-05-13 00:00:00.000,10.00,card
35608,9360,2025-06-12 00:00:00.000,10.00,card
35609,9360,2025-07-12 00:00:00.000,10.00,paypal
35610,9360,2025-08-11 00:00:00.000,10.00,paypal
35611,9360,2025-09-10 00:00:00.000,10.00,apple_pay
35612,9361,2025-03-05 00:00:00.000,10.00,google_pay
35613,9361,2025-04-04 00:00:00.000,10.00,apple_pay
35614,9361,2025-05-04 00:00:00.000,10.00,apple_pay
35615,9361,2025-06-03 00:00:00.000,10.00,apple_pay
35616,9361,2025-07-03 00:00:00.000,10.00,card
35617,9361,2025-08-02 00:00:00.000,10.00,card
35618,9361,2025-09-01 00:00:00.000,10.00,google_pay
35619,9364,2025-04-14 00:00:00.000,10.00,card
35620,9364,2025-05-14 00:00:00.000,10.00,google_pay
35621,9364,2025-06-13 00:00:00.000,10.00,paypal
35622,9364,2025-07-13 00:00:00.000,10.00,google_pay
35623,9364,2025-08-12 00:00:00.000,10.00,apple_pay
35624,9364,2025-09-11 00:00:00.000,10.00,apple_pay
35625,9369,2025-04-03 00:00:00.000,10.00,paypal
35626,9369,2025-05-03 00:00:00.000,10.00,google_pay
35627,9369,2025-06-02 00:00:00.000,10.00,apple_pay
35628,9369,2025-07-02 00:00:00.000,10.00,card
35629,9369,2025-08-01 00:00:00.000,10.00,paypal
35630,9369,2025-08-31 00:00:00.000,10.00,card
35631,9372,2024-05-12 00:00:00.000,10.00,card
35632,9372,2024-06-11 00:00:00.000,10.00,card
35633,9372,2024-07-11 00:00:00.000,10.00,paypal
35634,9372,2024-08-10 00:00:00.000,10.00,google_pay
35635,9372,2024-09-09 00:00:00.000,10.00,card
35636,9372,2024-10-09 00:00:00.000,10.00,apple_pay
35637,9372,2024-11-08 00:00:00.000,10.00,card
35638,9372,2024-12-08 00:00:00.000,10.00,paypal
35639,9372,2025-01-07 00:00:00.000,10.00,card
35640,9372,2025-02-06 00:00:00.000,10.00,google_pay
35641,9372,2025-03-08 00:00:00.000,10.00,apple_pay
35642,9372,2025-04-07 00:00:00.000,10.00,card
35643,9372,2025-05-07 00:00:00.000,10.00,paypal
35644,9372,2025-06-06 00:00:00.000,10.00,card
35645,9372,2025-07-06 00:00:00.000,10.00,card
35646,9372,2025-08-05 00:00:00.000,10.00,paypal
35647,9372,2025-09-04 00:00:00.000,10.00,google_pay
35648,9373,2023-02-17 00:00:00.000,10.00,card
35649,9373,2023-03-19 00:00:00.000,10.00,google_pay
35650,9373,2023-04-18 00:00:00.000,10.00,card
35651,9373,2023-05-18 00:00:00.000,10.00,card
35652,9373,2023-06-17 00:00:00.000,10.00,apple_pay
35653,9373,2023-07-17 00:00:00.000,10.00,google_pay
35654,9373,2023-08-16 00:00:00.000,10.00,paypal
35655,9373,2023-09-15 00:00:00.000,10.00,card
35656,9373,2023-10-15 00:00:00.000,10.00,paypal
35657,9373,2023-11-14 00:00:00.000,10.00,paypal
35658,9373,2023-12-14 00:00:00.000,10.00,card
35659,9373,2024-01-13 00:00:00.000,10.00,paypal
35660,9373,2024-02-12 00:00:00.000,10.00,card
35661,9373,2024-03-13 00:00:00.000,10.00,apple_pay
35662,9373,2024-04-12 00:00:00.000,10.00,card
35663,9373,2024-05-12 00:00:00.000,10.00,google_pay
35664,9373,2024-06-11 00:00:00.000,10.00,card
35665,9373,2024-07-11 00:00:00.000,10.00,apple_pay
35666,9373,2024-08-10 00:00:00.000,10.00,paypal
35667,9373,2024-09-09 00:00:00.000,10.00,card
35668,9373,2024-10-09 00:00:00.000,10.00,paypal
35669,9373,2024-11-08 00:00:00.000,10.00,card
35670,9373,2024-12-08 00:00:00.000,10.00,card
35671,9373,2025-01-07 00:00:00.000,10.00,card
35672,9373,2025-02-06 00:00:00.000,10.00,card
35673,9373,2025-03-08 00:00:00.000,10.00,card
35674,9373,2025-04-07 00:00:00.000,10.00,card
35675,9373,2025-05-07 00:00:00.000,10.00,apple_pay
35676,9373,2025-06-06 00:00:00.000,10.00,card
35677,9373,2025-07-06 00:00:00.000,10.00,card
35678,9373,2025-08-05 00:00:00.000,10.00,card
35679,9373,2025-09-04 00:00:00.000,10.00,card
35680,9381,2024-03-20 00:00:00.000,10.00,card
35681,9381,2024-04-19 00:00:00.000,10.00,card
35682,9381,2024-05-19 00:00:00.000,10.00,card
35683,9381,2024-06-18 00:00:00.000,10.00,paypal
35684,9381,2024-07-18 00:00:00.000,10.00,card
35685,9381,2024-08-17 00:00:00.000,10.00,card
35686,9381,2024-09-16 00:00:00.000,10.00,card
35687,9381,2024-10-16 00:00:00.000,10.00,card
35688,9381,2024-11-15 00:00:00.000,10.00,paypal
35689,9381,2024-12-15 00:00:00.000,10.00,apple_pay
35690,9381,2025-01-14 00:00:00.000,10.00,google_pay
35691,9381,2025-02-13 00:00:00.000,10.00,card
35692,9381,2025-03-15 00:00:00.000,10.00,card
35693,9381,2025-04-14 00:00:00.000,10.00,card
35694,9381,2025-05-14 00:00:00.000,10.00,paypal
35695,9381,2025-06-13 00:00:00.000,10.00,card
35696,9381,2025-07-13 00:00:00.000,10.00,google_pay
35697,9381,2025-08-12 00:00:00.000,10.00,google_pay
35698,9381,2025-09-11 00:00:00.000,10.00,google_pay
35699,9384,2025-02-24 00:00:00.000,10.00,card
35700,9384,2025-03-26 00:00:00.000,10.00,apple_pay
35701,9384,2025-04-25 00:00:00.000,10.00,card
35702,9384,2025-05-25 00:00:00.000,10.00,google_pay
35703,9384,2025-06-24 00:00:00.000,10.00,google_pay
35704,9384,2025-07-24 00:00:00.000,10.00,google_pay
35705,9384,2025-08-23 00:00:00.000,10.00,paypal
35706,9385,2025-05-03 00:00:00.000,10.00,google_pay
35707,9385,2025-06-02 00:00:00.000,10.00,paypal
35708,9385,2025-07-02 00:00:00.000,10.00,paypal
35709,9385,2025-08-01 00:00:00.000,10.00,google_pay
35710,9385,2025-08-31 00:00:00.000,10.00,card
35711,9386,2025-06-15 00:00:00.000,10.00,card
35712,9386,2025-07-15 00:00:00.000,10.00,google_pay
35713,9386,2025-08-14 00:00:00.000,10.00,card
35714,9386,2025-09-13 00:00:00.000,10.00,card
35715,9392,2024-04-21 00:00:00.000,10.00,card
35716,9392,2024-05-21 00:00:00.000,10.00,card
35717,9392,2024-06-20 00:00:00.000,10.00,paypal
35718,9392,2024-07-20 00:00:00.000,10.00,card
35719,9392,2024-08-19 00:00:00.000,10.00,google_pay
35720,9392,2024-09-18 00:00:00.000,10.00,card
35721,9392,2024-10-18 00:00:00.000,10.00,paypal
35722,9392,2024-11-17 00:00:00.000,10.00,paypal
35723,9392,2024-12-17 00:00:00.000,10.00,apple_pay
35724,9392,2025-01-16 00:00:00.000,10.00,paypal
35725,9392,2025-02-15 00:00:00.000,10.00,paypal
35726,9392,2025-03-17 00:00:00.000,10.00,card
35727,9392,2025-04-16 00:00:00.000,10.00,google_pay
35728,9392,2025-05-16 00:00:00.000,10.00,card
35729,9392,2025-06-15 00:00:00.000,10.00,card
35730,9392,2025-07-15 00:00:00.000,10.00,card
35731,9392,2025-08-14 00:00:00.000,10.00,apple_pay
35732,9392,2025-09-13 00:00:00.000,10.00,card
35733,9400,2023-09-14 00:00:00.000,100.00,apple_pay
35734,9400,2024-09-13 00:00:00.000,100.00,card
35735,9400,2025-09-13 00:00:00.000,100.00,google_pay
35736,9402,2022-09-10 00:00:00.000,10.00,apple_pay
35737,9402,2022-10-10 00:00:00.000,10.00,card
35738,9402,2022-11-09 00:00:00.000,10.00,card
35739,9402,2022-12-09 00:00:00.000,10.00,card
35740,9402,2023-01-08 00:00:00.000,10.00,card
35741,9402,2023-02-07 00:00:00.000,10.00,card
35742,9402,2023-03-09 00:00:00.000,10.00,card
35743,9402,2023-04-08 00:00:00.000,10.00,card
35744,9402,2023-05-08 00:00:00.000,10.00,card
35745,9402,2023-06-07 00:00:00.000,10.00,card
35746,9402,2023-07-07 00:00:00.000,10.00,card
35747,9402,2023-08-06 00:00:00.000,10.00,card
35748,9402,2023-09-05 00:00:00.000,10.00,card
35749,9402,2023-10-05 00:00:00.000,10.00,card
35750,9402,2023-11-04 00:00:00.000,10.00,card
35751,9402,2023-12-04 00:00:00.000,10.00,apple_pay
35752,9402,2024-01-03 00:00:00.000,10.00,card
35753,9402,2024-02-02 00:00:00.000,10.00,card
35754,9402,2024-03-03 00:00:00.000,10.00,paypal
35755,9402,2024-04-02 00:00:00.000,10.00,paypal
35756,9402,2024-05-02 00:00:00.000,10.00,google_pay
35757,9402,2024-06-01 00:00:00.000,10.00,paypal
35758,9402,2024-07-01 00:00:00.000,10.00,card
35759,9402,2024-07-31 00:00:00.000,10.00,google_pay
35760,9402,2024-08-30 00:00:00.000,10.00,paypal
35761,9402,2024-09-29 00:00:00.000,10.00,paypal
35762,9402,2024-10-29 00:00:00.000,10.00,paypal
35763,9402,2024-11-28 00:00:00.000,10.00,paypal
35764,9402,2024-12-28 00:00:00.000,10.00,google_pay
35765,9402,2025-01-27 00:00:00.000,10.00,paypal
35766,9402,2025-02-26 00:00:00.000,10.00,apple_pay
35767,9402,2025-03-28 00:00:00.000,10.00,card
35768,9402,2025-04-27 00:00:00.000,10.00,card
35769,9402,2025-05-27 00:00:00.000,10.00,card
35770,9402,2025-06-26 00:00:00.000,10.00,paypal
35771,9402,2025-07-26 00:00:00.000,10.00,card
35772,9402,2025-08-25 00:00:00.000,10.00,google_pay
35773,9403,2024-08-12 00:00:00.000,10.00,card
35774,9403,2024-09-11 00:00:00.000,10.00,google_pay
35775,9403,2024-10-11 00:00:00.000,10.00,card
35776,9403,2024-11-10 00:00:00.000,10.00,google_pay
35777,9403,2024-12-10 00:00:00.000,10.00,card
35778,9403,2025-01-09 00:00:00.000,10.00,card
35779,9403,2025-02-08 00:00:00.000,10.00,apple_pay
35780,9403,2025-03-10 00:00:00.000,10.00,paypal
35781,9403,2025-04-09 00:00:00.000,10.00,paypal
35782,9403,2025-05-09 00:00:00.000,10.00,card
35783,9403,2025-06-08 00:00:00.000,10.00,google_pay
35784,9403,2025-07-08 00:00:00.000,10.00,card
35785,9403,2025-08-07 00:00:00.000,10.00,card
35786,9403,2025-09-06 00:00:00.000,10.00,card
35787,9407,2024-09-28 00:00:00.000,10.00,google_pay
35788,9407,2024-10-28 00:00:00.000,10.00,google_pay
35789,9407,2024-11-27 00:00:00.000,10.00,card
35790,9407,2024-12-27 00:00:00.000,10.00,card
35791,9407,2025-01-26 00:00:00.000,10.00,paypal
35792,9407,2025-02-25 00:00:00.000,10.00,card
35793,9407,2025-03-27 00:00:00.000,10.00,card
35794,9407,2025-04-26 00:00:00.000,10.00,apple_pay
35795,9407,2025-05-26 00:00:00.000,10.00,google_pay
35796,9407,2025-06-25 00:00:00.000,10.00,paypal
35797,9407,2025-07-25 00:00:00.000,10.00,card
35798,9407,2025-08-24 00:00:00.000,10.00,card
35799,9411,2023-05-25 00:00:00.000,100.00,paypal
35800,9411,2024-05-24 00:00:00.000,100.00,paypal
35801,9411,2025-05-24 00:00:00.000,100.00,paypal
35802,9416,2024-12-07 00:00:00.000,10.00,card
35803,9416,2025-01-06 00:00:00.000,10.00,card
35804,9416,2025-02-05 00:00:00.000,10.00,card
35805,9416,2025-03-07 00:00:00.000,10.00,card
35806,9416,2025-04-06 00:00:00.000,10.00,card
35807,9416,2025-05-06 00:00:00.000,10.00,card
35808,9416,2025-06-05 00:00:00.000,10.00,card
35809,9416,2025-07-05 00:00:00.000,10.00,card
35810,9416,2025-08-04 00:00:00.000,10.00,paypal
35811,9416,2025-09-03 00:00:00.000,10.00,card
35812,9417,2024-02-03 00:00:00.000,10.00,apple_pay
35813,9417,2024-03-04 00:00:00.000,10.00,google_pay
35814,9417,2024-04-03 00:00:00.000,10.00,card
35815,9417,2024-05-03 00:00:00.000,10.00,card
35816,9417,2024-06-02 00:00:00.000,10.00,card
35817,9420,2022-09-29 00:00:00.000,100.00,card
35818,9420,2023-09-29 00:00:00.000,100.00,card
35819,9420,2024-09-28 00:00:00.000,100.00,card
35820,9422,2025-06-18 00:00:00.000,10.00,card
35821,9422,2025-07-18 00:00:00.000,10.00,apple_pay
35822,9422,2025-08-17 00:00:00.000,10.00,card
35823,9422,2025-09-16 00:00:00.000,10.00,card
35824,9429,2024-01-09 00:00:00.000,10.00,apple_pay
35825,9429,2024-02-08 00:00:00.000,10.00,card
35826,9429,2024-03-09 00:00:00.000,10.00,card
35827,9429,2024-04-08 00:00:00.000,10.00,paypal
35828,9429,2024-05-08 00:00:00.000,10.00,card
35829,9429,2024-06-07 00:00:00.000,10.00,paypal
35830,9429,2024-07-07 00:00:00.000,10.00,paypal
35831,9429,2024-08-06 00:00:00.000,10.00,apple_pay
35832,9429,2024-09-05 00:00:00.000,10.00,paypal
35833,9429,2024-10-05 00:00:00.000,10.00,paypal
35834,9429,2024-11-04 00:00:00.000,10.00,paypal
35835,9429,2024-12-04 00:00:00.000,10.00,paypal
35836,9429,2025-01-03 00:00:00.000,10.00,card
35837,9429,2025-02-02 00:00:00.000,10.00,card
35838,9429,2025-03-04 00:00:00.000,10.00,card
35839,9429,2025-04-03 00:00:00.000,10.00,card
35840,9429,2025-05-03 00:00:00.000,10.00,paypal
35841,9429,2025-06-02 00:00:00.000,10.00,google_pay
35842,9429,2025-07-02 00:00:00.000,10.00,paypal
35843,9429,2025-08-01 00:00:00.000,10.00,google_pay
35844,9429,2025-08-31 00:00:00.000,10.00,apple_pay
35845,9430,2025-06-25 00:00:00.000,10.00,paypal
35846,9430,2025-07-25 00:00:00.000,10.00,paypal
35847,9430,2025-08-24 00:00:00.000,10.00,paypal
35848,9438,2025-04-13 00:00:00.000,10.00,card
35849,9438,2025-05-13 00:00:00.000,10.00,apple_pay
35850,9438,2025-06-12 00:00:00.000,10.00,apple_pay
35851,9438,2025-07-12 00:00:00.000,10.00,apple_pay
35852,9438,2025-08-11 00:00:00.000,10.00,paypal
35853,9438,2025-09-10 00:00:00.000,10.00,card
35854,9445,2025-06-11 00:00:00.000,10.00,paypal
35855,9445,2025-07-11 00:00:00.000,10.00,card
35856,9445,2025-08-10 00:00:00.000,10.00,card
35857,9445,2025-09-09 00:00:00.000,10.00,card
35858,9448,2023-08-11 00:00:00.000,10.00,card
35859,9448,2023-09-10 00:00:00.000,10.00,apple_pay
35860,9448,2023-10-10 00:00:00.000,10.00,card
35861,9448,2023-11-09 00:00:00.000,10.00,google_pay
35862,9448,2023-12-09 00:00:00.000,10.00,card
35863,9452,2025-04-07 00:00:00.000,10.00,card
35864,9452,2025-05-07 00:00:00.000,10.00,card
35865,9452,2025-06-06 00:00:00.000,10.00,card
35866,9452,2025-07-06 00:00:00.000,10.00,card
35867,9452,2025-08-05 00:00:00.000,10.00,google_pay
35868,9452,2025-09-04 00:00:00.000,10.00,google_pay
35869,9453,2025-02-03 00:00:00.000,10.00,apple_pay
35870,9453,2025-03-05 00:00:00.000,10.00,card
35871,9453,2025-04-04 00:00:00.000,10.00,paypal
35872,9453,2025-05-04 00:00:00.000,10.00,google_pay
35873,9453,2025-06-03 00:00:00.000,10.00,google_pay
35874,9453,2025-07-03 00:00:00.000,10.00,card
35875,9453,2025-08-02 00:00:00.000,10.00,paypal
35876,9453,2025-09-01 00:00:00.000,10.00,paypal
35877,9460,2024-11-05 00:00:00.000,10.00,paypal
35878,9460,2024-12-05 00:00:00.000,10.00,card
35879,9460,2025-01-04 00:00:00.000,10.00,paypal
35880,9460,2025-02-03 00:00:00.000,10.00,paypal
35881,9460,2025-03-05 00:00:00.000,10.00,card
35882,9460,2025-04-04 00:00:00.000,10.00,card
35883,9460,2025-05-04 00:00:00.000,10.00,apple_pay
35884,9460,2025-06-03 00:00:00.000,10.00,card
35885,9460,2025-07-03 00:00:00.000,10.00,card
35886,9460,2025-08-02 00:00:00.000,10.00,card
35887,9460,2025-09-01 00:00:00.000,10.00,card
35888,9464,2022-12-03 00:00:00.000,10.00,google_pay
35889,9464,2023-01-02 00:00:00.000,10.00,card
35890,9464,2023-02-01 00:00:00.000,10.00,apple_pay
35891,9464,2023-03-03 00:00:00.000,10.00,paypal
35892,9464,2023-04-02 00:00:00.000,10.00,google_pay
35893,9464,2023-05-02 00:00:00.000,10.00,apple_pay
35894,9464,2023-06-01 00:00:00.000,10.00,google_pay
35895,9464,2023-07-01 00:00:00.000,10.00,paypal
35896,9464,2023-07-31 00:00:00.000,10.00,paypal
35897,9464,2023-08-30 00:00:00.000,10.00,apple_pay
35898,9464,2023-09-29 00:00:00.000,10.00,card
35899,9464,2023-10-29 00:00:00.000,10.00,apple_pay
35900,9464,2023-11-28 00:00:00.000,10.00,card
35901,9464,2023-12-28 00:00:00.000,10.00,card
35902,9464,2024-01-27 00:00:00.000,10.00,card
35903,9464,2024-02-26 00:00:00.000,10.00,card
35904,9464,2024-03-27 00:00:00.000,10.00,google_pay
35905,9464,2024-04-26 00:00:00.000,10.00,card
35906,9464,2024-05-26 00:00:00.000,10.00,apple_pay
35907,9464,2024-06-25 00:00:00.000,10.00,paypal
35908,9464,2024-07-25 00:00:00.000,10.00,card
35909,9464,2024-08-24 00:00:00.000,10.00,paypal
35910,9464,2024-09-23 00:00:00.000,10.00,google_pay
35911,9464,2024-10-23 00:00:00.000,10.00,paypal
35912,9464,2024-11-22 00:00:00.000,10.00,google_pay
35913,9464,2024-12-22 00:00:00.000,10.00,paypal
35914,9464,2025-01-21 00:00:00.000,10.00,card
35915,9464,2025-02-20 00:00:00.000,10.00,card
35916,9464,2025-03-22 00:00:00.000,10.00,paypal
35917,9464,2025-04-21 00:00:00.000,10.00,paypal
35918,9464,2025-05-21 00:00:00.000,10.00,google_pay
35919,9464,2025-06-20 00:00:00.000,10.00,paypal
35920,9464,2025-07-20 00:00:00.000,10.00,apple_pay
35921,9464,2025-08-19 00:00:00.000,10.00,google_pay
35922,9466,2025-05-20 00:00:00.000,10.00,card
35923,9466,2025-06-19 00:00:00.000,10.00,card
35924,9466,2025-07-19 00:00:00.000,10.00,apple_pay
35925,9466,2025-08-18 00:00:00.000,10.00,google_pay
35926,9466,2025-09-17 00:00:00.000,10.00,apple_pay
35927,9468,2024-12-07 00:00:00.000,10.00,apple_pay
35928,9468,2025-01-06 00:00:00.000,10.00,card
35929,9468,2025-02-05 00:00:00.000,10.00,paypal
35930,9468,2025-03-07 00:00:00.000,10.00,card
35931,9468,2025-04-06 00:00:00.000,10.00,apple_pay
35932,9468,2025-05-06 00:00:00.000,10.00,google_pay
35933,9468,2025-06-05 00:00:00.000,10.00,card
35934,9468,2025-07-05 00:00:00.000,10.00,card
35935,9468,2025-08-04 00:00:00.000,10.00,card
35936,9468,2025-09-03 00:00:00.000,10.00,card
35937,9470,2024-05-12 00:00:00.000,10.00,card
35938,9470,2024-06-11 00:00:00.000,10.00,card
35939,9470,2024-07-11 00:00:00.000,10.00,google_pay
35940,9470,2024-08-10 00:00:00.000,10.00,paypal
35941,9470,2024-09-09 00:00:00.000,10.00,card
35942,9472,2023-04-06 00:00:00.000,10.00,card
35943,9472,2023-05-06 00:00:00.000,10.00,apple_pay
35944,9472,2023-06-05 00:00:00.000,10.00,card
35945,9472,2023-07-05 00:00:00.000,10.00,google_pay
35946,9472,2023-08-04 00:00:00.000,10.00,google_pay
35947,9472,2023-09-03 00:00:00.000,10.00,paypal
35948,9472,2023-10-03 00:00:00.000,10.00,card
35949,9472,2023-11-02 00:00:00.000,10.00,apple_pay
35950,9472,2023-12-02 00:00:00.000,10.00,paypal
35951,9472,2024-01-01 00:00:00.000,10.00,card
35952,9472,2024-01-31 00:00:00.000,10.00,apple_pay
35953,9472,2024-03-01 00:00:00.000,10.00,paypal
35954,9472,2024-03-31 00:00:00.000,10.00,card
35955,9472,2024-04-30 00:00:00.000,10.00,card
35956,9472,2024-05-30 00:00:00.000,10.00,card
35957,9472,2024-06-29 00:00:00.000,10.00,apple_pay
35958,9472,2024-07-29 00:00:00.000,10.00,card
35959,9472,2024-08-28 00:00:00.000,10.00,google_pay
35960,9472,2024-09-27 00:00:00.000,10.00,paypal
35961,9472,2024-10-27 00:00:00.000,10.00,card
35962,9472,2024-11-26 00:00:00.000,10.00,card
35963,9472,2024-12-26 00:00:00.000,10.00,apple_pay
35964,9472,2025-01-25 00:00:00.000,10.00,card
35965,9472,2025-02-24 00:00:00.000,10.00,google_pay
35966,9472,2025-03-26 00:00:00.000,10.00,card
35967,9472,2025-04-25 00:00:00.000,10.00,card
35968,9472,2025-05-25 00:00:00.000,10.00,card
35969,9472,2025-06-24 00:00:00.000,10.00,paypal
35970,9472,2025-07-24 00:00:00.000,10.00,google_pay
35971,9472,2025-08-23 00:00:00.000,10.00,card
