"subscription_id","user_id","plan","start_date","end_date","status"
11767,11767,free,2025-05-07 00:00:00.000,,active
11768,11768,free,2023-02-24 00:00:00.000,,active
11769,11769,free,2023-04-20 00:00:00.000,,active
11770,11770,annual,2023-05-12 00:00:00.000,,active
11771,11771,free,2025-05-12 00:00:00.000,,active
11772,11772,free,2025-08-03 00:00:00.000,,active
11773,11773,free,2025-05-14 00:00:00.000,,active
11774,11774,monthly,2025-09-17 20:36:02.908,,active
11775,11775,monthly,2024-03-27 00:00:00.000,,active
11776,11776,free,2025-07-27 00:00:00.000,,active
11777,11777,free,2022-12-16 00:00:00.000,,active
11778,11778,monthly,2025-01-19 00:00:00.000,2025-11-15 00:00:00.000,canceled
11779,11779,monthly,2023-07-18 00:00:00.000,,active
11780,11780,free,2024-02-01 00:00:00.000,,active
11781,11781,free,2024-09-11 00:00:00.000,,active
11782,11782,free,2025-06-10 00:00:00.000,,active
11783,11783,free,2025-06-24 00:00:00.000,,active
11784,11784,monthly,2025-06-05 00:00:00.000,,active
11785,11785,free,2024-10-13 00:00:00.000,,active
11786,11786,monthly,2024-09-06 00:00:00.000,,active
11787,11787,free,2025-02-16 00:00:00.000,,active
11788,11788,monthly,2023-05-27 00:00:00.000,2023-09-24 00:00:00.000,expired
11789,11789,monthly,2025-09-17 20:36:02.908,,active
11790,11790,monthly,2024-12-11 00:00:00.000,,active
11791,11791,free,2025-09-17 20:36:02.908,,active
11792,11792,free,2025-05-09 00:00:00.000,,active
11793,11793,free,2023-04-06 00:00:00.000,,active
11794,11794,free,2025-03-20 00:00:00.000,,active
11795,11795,annual,2023-04-17 00:00:00.000,,active
11796,11796,monthly,2025-07-23 00:00:00.000,,active
11797,11797,free,2024-08-22 00:00:00.000,,active
11798,11798,free,2024-05-21 00:00:00.000,,active
11799,11799,free,2025-09-17 20:36:02.908,,active
11800,11800,free,2025-08-25 00:00:00.000,,active
11801,11801,free,2023-07-30 00:00:00.000,,active
11802,11802,monthly,2025-03-20 00:00:00.000,,active
11803,11803,monthly,2024-10-23 00:00:00.000,,active
11804,11804,free,2023-10-05 00:00:00.000,,active
11805,11805,monthly,2022-05-08 00:00:00.000,,active
11806,11806,free,2025-09-17 20:36:02.908,,active
11807,11807,free,2025-01-01 00:00:00.000,,active
11808,11808,free,2025-07-12 00:00:00.000,,active
11809,11809,monthly,2024-02-21 00:00:00.000,2024-10-18 00:00:00.000,expired
11810,11810,free,2024-01-30 00:00:00.000,,active
11811,11811,monthly,2025-09-17 20:36:02.908,,active
11812,11812,free,2025-04-04 00:00:00.000,,active
11813,11813,annual,2023-06-14 00:00:00.000,,active
11814,11814,monthly,2025-05-04 00:00:00.000,,active
11815,11815,free,2024-01-21 00:00:00.000,,active
11816,11816,free,2023-02-13 00:00:00.000,,active
11817,11817,monthly,2024-09-01 00:00:00.000,2024-10-01 00:00:00.000,expired
11818,11818,monthly,2025-01-31 00:00:00.000,,active
11819,11819,monthly,2025-07-05 00:00:00.000,,active
11820,11820,free,2024-12-26 00:00:00.000,,active
11821,11821,free,2025-09-17 20:36:02.908,,active
11822,11822,free,2024-04-10 00:00:00.000,,active
11823,11823,monthly,2022-06-13 00:00:00.000,,active
11824,11824,monthly,2025-09-17 20:36:02.908,,active
11825,11825,annual,2022-07-25 00:00:00.000,,active
11826,11826,free,2023-12-07 00:00:00.000,,active
11827,11827,monthly,2023-04-10 00:00:00.000,,active
11828,11828,monthly,2023-01-08 00:00:00.000,2023-09-05 00:00:00.000,expired
11829,11829,free,2023-03-25 00:00:00.000,,active
11830,11830,monthly,2025-09-17 20:36:02.908,,active
11831,11831,monthly,2024-12-24 00:00:00.000,,active
11832,11832,annual,2023-07-21 00:00:00.000,,active
11833,11833,free,2024-05-27 00:00:00.000,,active
11834,11834,free,2023-12-05 00:00:00.000,,active
11835,11835,free,2025-09-17 20:36:02.908,,active
11836,11836,free,2025-09-17 20:36:02.908,,active
11837,11837,monthly,2025-07-22 00:00:00.000,,active
11838,11838,monthly,2023-07-03 00:00:00.000,,active
11839,11839,free,2025-09-17 20:36:02.908,,active
11840,11840,monthly,2023-08-25 00:00:00.000,,active
11841,11841,monthly,2025-05-06 00:00:00.000,,active
11842,11842,free,2025-06-09 00:00:00.000,,active
11843,11843,free,2025-09-17 20:36:02.908,,active
11844,11844,monthly,2025-01-05 00:00:00.000,,active
11845,11845,free,2023-05-10 00:00:00.000,,active
11846,11846,free,2025-05-25 00:00:00.000,,active
11847,11847,annual,2025-08-22 00:00:00.000,,active
11848,11848,monthly,2023-05-24 00:00:00.000,,active
11849,11849,free,2025-05-06 00:00:00.000,,active
11850,11850,free,2025-01-16 00:00:00.000,,active
11851,11851,monthly,2023-10-16 00:00:00.000,2024-10-10 00:00:00.000,expired
11852,11852,free,2025-03-09 00:00:00.000,,active
11853,11853,free,2022-05-12 00:00:00.000,,active
11854,11854,free,2024-10-23 00:00:00.000,,active
11855,11855,free,2024-10-30 00:00:00.000,,active
11856,11856,monthly,2025-04-21 00:00:00.000,,active
11857,11857,monthly,2024-10-25 00:00:00.000,2025-04-23 00:00:00.000,expired
11858,11858,free,2024-01-16 00:00:00.000,,active
11859,11859,free,2025-05-12 00:00:00.000,,active
11860,11860,free,2025-03-02 00:00:00.000,,active
11861,11861,free,2023-08-15 00:00:00.000,,active
11862,11862,annual,2025-09-17 20:36:02.908,,active
11863,11863,free,2025-01-31 00:00:00.000,,active
11864,11864,monthly,2024-04-10 00:00:00.000,2025-01-05 00:00:00.000,expired
11865,11865,monthly,2023-08-02 00:00:00.000,,active
11866,11866,free,2022-05-09 00:00:00.000,,active
11867,11867,free,2023-12-21 00:00:00.000,,active
11868,11868,monthly,2025-01-05 00:00:00.000,,active
11869,11869,free,2025-09-17 20:36:02.908,,active
11870,11870,monthly,2023-02-18 00:00:00.000,2024-02-13 00:00:00.000,expired
11871,11871,monthly,2024-12-08 00:00:00.000,,active
11872,11872,monthly,2025-06-19 00:00:00.000,,active
11873,11873,monthly,2023-06-17 00:00:00.000,,active
11874,11874,free,2023-11-09 00:00:00.000,,active
11875,11875,monthly,2023-04-19 00:00:00.000,2024-02-13 00:00:00.000,expired
11876,11876,free,2024-06-09 00:00:00.000,,active
11877,11877,free,2023-07-14 00:00:00.000,,active
11878,11878,free,2024-12-08 00:00:00.000,,active
11879,11879,free,2024-11-12 00:00:00.000,,active
11880,11880,monthly,2025-01-21 00:00:00.000,,active
11881,11881,free,2023-04-20 00:00:00.000,,active
11882,11882,free,2025-07-12 00:00:00.000,,active
11883,11883,free,2024-04-02 00:00:00.000,,active
11884,11884,free,2023-07-13 00:00:00.000,,active
11885,11885,free,2025-04-17 00:00:00.000,,active
11886,11886,monthly,2025-02-24 00:00:00.000,,active
11887,11887,free,2022-12-02 00:00:00.000,,active
11888,11888,annual,2022-10-11 00:00:00.000,,active
11889,11889,monthly,2023-05-11 00:00:00.000,,active
11890,11890,monthly,2024-03-01 00:00:00.000,,active
11891,11891,monthly,2025-03-29 00:00:00.000,,active
11892,11892,free,2025-09-11 00:00:00.000,,active
11893,11893,free,2025-09-17 20:36:02.908,,active
11894,11894,free,2025-06-18 00:00:00.000,,active
11895,11895,free,2024-11-04 00:00:00.000,,active
11896,11896,free,2025-04-11 00:00:00.000,,active
11897,11897,free,2025-07-13 00:00:00.000,,active
11898,11898,free,2022-12-07 00:00:00.000,,active
11899,11899,free,2024-04-18 00:00:00.000,,active
11900,11900,free,2025-01-08 00:00:00.000,,active
11901,11901,free,2024-04-11 00:00:00.000,,active
11902,11902,free,2025-06-21 00:00:00.000,,active
11903,11903,free,2023-09-18 00:00:00.000,,active
11904,11904,free,2023-07-11 00:00:00.000,,active
11905,11905,monthly,2025-09-17 20:36:02.908,2026-01-15 20:36:02.908,canceled
11906,11906,annual,2025-07-09 00:00:00.000,,active
11907,11907,free,2023-04-24 00:00:00.000,,active
11908,11908,free,2025-09-17 20:36:02.908,,active
11909,11909,monthly,2024-04-03 00:00:00.000,,active
11910,11910,monthly,2024-11-03 00:00:00.000,,active
11911,11911,free,2025-09-17 20:36:02.908,,active
11912,11912,free,2024-08-21 00:00:00.000,,active
11913,11913,free,2024-10-25 00:00:00.000,,active
11914,11914,free,2023-03-02 00:00:00.000,,active
11915,11915,monthly,2025-09-17 20:36:02.908,,active
11916,11916,annual,2025-02-01 00:00:00.000,,active
11917,11917,monthly,2025-03-13 00:00:00.000,,active
11918,11918,free,2025-06-01 00:00:00.000,,active
11919,11919,monthly,2024-05-07 00:00:00.000,,active
11920,11920,free,2022-04-06 00:00:00.000,,active
11921,11921,free,2025-01-31 00:00:00.000,,active
11922,11922,free,2025-02-13 00:00:00.000,,active
11923,11923,free,2024-03-04 00:00:00.000,,active
11924,11924,free,2024-06-16 00:00:00.000,,active
11925,11925,free,2022-09-21 00:00:00.000,,active
11926,11926,monthly,2023-03-21 00:00:00.000,,active
11927,11927,free,2023-07-11 00:00:00.000,,active
11928,11928,free,2025-09-17 20:36:02.908,,active
11929,11929,annual,2025-09-17 20:36:02.908,,active
11930,11930,free,2025-09-17 20:36:02.908,,active
11931,11931,monthly,2025-09-17 20:36:02.908,,active
11932,11932,annual,2024-08-04 00:00:00.000,,active
11933,11933,free,2023-09-18 00:00:00.000,,active
11934,11934,monthly,2025-09-17 20:36:02.908,,active
11935,11935,free,2025-04-19 00:00:00.000,,active
11936,11936,annual,2024-08-11 00:00:00.000,,active
11937,11937,monthly,2023-03-03 00:00:00.000,,active
11938,11938,free,2025-05-13 00:00:00.000,,active
11939,11939,free,2025-04-14 00:00:00.000,,active
11940,11940,free,2025-07-25 00:00:00.000,,active
11941,11941,monthly,2025-05-30 00:00:00.000,,active
11942,11942,free,2022-06-09 00:00:00.000,,active
11943,11943,free,2024-08-07 00:00:00.000,,active
11944,11944,monthly,2024-07-19 00:00:00.000,,active
11945,11945,free,2024-01-13 00:00:00.000,,active
11946,11946,free,2025-04-30 00:00:00.000,,active
11947,11947,monthly,2025-05-16 00:00:00.000,,active
11948,11948,annual,2023-11-05 00:00:00.000,,active
11949,11949,free,2025-08-28 00:00:00.000,,active
11950,11950,monthly,2025-09-09 00:00:00.000,2026-06-06 00:00:00.000,canceled
11951,11951,free,2025-09-17 20:36:02.908,,active
11952,11952,monthly,2025-07-13 00:00:00.000,,active
11953,11953,monthly,2023-03-05 00:00:00.000,2024-02-28 00:00:00.000,expired
11954,11954,free,2025-09-17 20:36:02.908,,active
11955,11955,free,2025-01-24 00:00:00.000,,active
11956,11956,monthly,2025-09-17 20:36:02.908,,active
11957,11957,free,2025-09-17 20:36:02.908,,active
11958,11958,monthly,2024-06-18 00:00:00.000,,active
11959,11959,free,2025-08-06 00:00:00.000,,active
11960,11960,free,2023-08-29 00:00:00.000,,active
11961,11961,free,2025-09-17 20:36:02.908,,active
11962,11962,free,2024-06-30 00:00:00.000,,active
11963,11963,free,2023-11-24 00:00:00.000,,active
11964,11964,free,2025-09-17 20:36:02.908,,active
11965,11965,free,2022-08-22 00:00:00.000,,active
11966,11966,monthly,2023-10-02 00:00:00.000,,active
11967,11967,free,2025-09-17 20:36:02.908,,active
11968,11968,free,2025-08-21 00:00:00.000,,active
11969,11969,annual,2022-05-06 00:00:00.000,,active
11970,11970,free,2025-04-13 00:00:00.000,,active
11971,11971,free,2025-09-17 20:36:02.908,,active
11972,11972,free,2023-11-13 00:00:00.000,,active
11973,11973,monthly,2022-06-23 00:00:00.000,,active
11974,11974,monthly,2025-06-10 00:00:00.000,,active
11975,11975,monthly,2025-08-05 00:00:00.000,,active
11976,11976,free,2023-06-08 00:00:00.000,,active
11977,11977,monthly,2025-05-24 00:00:00.000,,active
11978,11978,monthly,2025-01-21 00:00:00.000,,active
11979,11979,free,2025-01-12 00:00:00.000,,active
11980,11980,monthly,2024-09-15 00:00:00.000,,active
11981,11981,monthly,2022-06-23 00:00:00.000,2022-07-23 00:00:00.000,expired
11982,11982,monthly,2022-11-24 00:00:00.000,,active
11983,11983,free,2025-08-10 00:00:00.000,,active
11984,11984,monthly,2022-10-05 00:00:00.000,,active
11985,11985,free,2024-11-18 00:00:00.000,,active
11986,11986,annual,2025-07-21 00:00:00.000,,active
11987,11987,free,2024-07-02 00:00:00.000,,active
11988,11988,monthly,2025-05-09 00:00:00.000,2026-01-04 00:00:00.000,canceled
11989,11989,monthly,2023-05-17 00:00:00.000,,active
11990,11990,free,2022-04-03 00:00:00.000,,active
11991,11991,monthly,2024-03-18 00:00:00.000,2024-11-13 00:00:00.000,expired
11992,11992,free,2024-06-02 00:00:00.000,,active
11993,11993,monthly,2025-09-17 20:36:02.908,2026-06-14 20:36:02.908,canceled
11994,11994,free,2024-09-14 00:00:00.000,,active
11995,11995,monthly,2023-05-27 00:00:00.000,2023-09-24 00:00:00.000,expired
11996,11996,annual,2024-07-14 00:00:00.000,,active
11997,11997,monthly,2025-09-17 20:36:02.908,,active
11998,11998,free,2024-06-15 00:00:00.000,,active
11999,11999,free,2022-04-21 00:00:00.000,,active
12000,12000,monthly,2023-06-14 00:00:00.000,,active
12001,12001,free,2023-11-30 00:00:00.000,,active
12002,12002,free,2024-02-11 00:00:00.000,,active
12003,12003,free,2025-02-22 00:00:00.000,,active
12004,12004,free,2024-11-30 00:00:00.000,,active
12005,12005,monthly,2024-11-29 00:00:00.000,2025-02-27 00:00:00.000,expired
12006,12006,free,2025-07-01 00:00:00.000,,active
12007,12007,free,2025-01-13 00:00:00.000,,active
12008,12008,free,2024-10-15 00:00:00.000,,active
12009,12009,free,2022-10-17 00:00:00.000,,active
12010,12010,free,2025-06-24 00:00:00.000,,active
12011,12011,free,2025-07-14 00:00:00.000,,active
12012,12012,free,2025-09-17 20:36:02.908,,active
12013,12013,monthly,2025-09-17 20:36:02.908,,active
12014,12014,monthly,2024-06-20 00:00:00.000,,active
12015,12015,monthly,2025-09-16 00:00:00.000,,active
12016,12016,monthly,2024-11-02 00:00:00.000,,active
12017,12017,annual,2025-07-09 00:00:00.000,,active
12018,12018,free,2025-09-17 20:36:02.908,,active
12019,12019,annual,2024-02-07 00:00:00.000,,active
12020,12020,annual,2022-08-20 00:00:00.000,,active
12021,12021,monthly,2025-09-17 20:36:02.908,,active
12022,12022,monthly,2025-09-02 00:00:00.000,,active
12023,12023,monthly,2025-08-17 00:00:00.000,,active
12024,12024,monthly,2025-03-02 00:00:00.000,2025-08-29 00:00:00.000,expired
12025,12025,monthly,2025-03-05 00:00:00.000,,active
12026,12026,monthly,2025-05-07 00:00:00.000,,active
12027,12027,monthly,2024-10-22 00:00:00.000,,active
12028,12028,free,2025-08-03 00:00:00.000,,active
12029,12029,free,2025-01-13 00:00:00.000,,active
12030,12030,free,2024-03-19 00:00:00.000,,active
12031,12031,free,2025-07-24 00:00:00.000,,active
12032,12032,free,2025-09-10 00:00:00.000,,active
12033,12033,free,2024-08-19 00:00:00.000,,active
12034,12034,free,2023-04-25 00:00:00.000,,active
12035,12035,annual,2025-03-23 00:00:00.000,,active
12036,12036,monthly,2024-06-25 00:00:00.000,,active
12037,12037,monthly,2024-08-01 00:00:00.000,,active
12038,12038,monthly,2023-06-21 00:00:00.000,,active
12039,12039,free,2025-01-07 00:00:00.000,,active
12040,12040,free,2024-09-14 00:00:00.000,,active
12041,12041,monthly,2022-10-27 00:00:00.000,,active
12042,12042,free,2025-04-22 00:00:00.000,,active
12043,12043,monthly,2025-08-15 00:00:00.000,,active
12044,12044,free,2024-09-07 00:00:00.000,,active
12045,12045,free,2025-09-17 20:36:02.908,,active
12046,12046,monthly,2024-11-03 00:00:00.000,,active
12047,12047,free,2025-08-22 00:00:00.000,,active
12048,12048,free,2023-02-09 00:00:00.000,,active
12049,12049,free,2025-09-17 20:36:02.908,,active
12050,12050,free,2025-09-17 20:36:02.908,,active
12051,12051,monthly,2024-12-13 00:00:00.000,,active
12052,12052,free,2024-09-10 00:00:00.000,,active
12053,12053,free,2025-09-17 20:36:02.908,,active
12054,12054,monthly,2023-04-25 00:00:00.000,2023-09-22 00:00:00.000,expired
12055,12055,monthly,2025-04-12 00:00:00.000,,active
12056,12056,free,2024-07-11 00:00:00.000,,active
12057,12057,monthly,2022-11-02 00:00:00.000,2023-04-01 00:00:00.000,expired
12058,12058,free,2025-09-17 20:36:02.908,,active
12059,12059,monthly,2024-09-08 00:00:00.000,,active
12060,12060,free,2025-09-17 20:36:02.908,,active
12061,12061,free,2022-10-26 00:00:00.000,,active
12062,12062,free,2023-09-15 00:00:00.000,,active
12063,12063,free,2025-07-10 00:00:00.000,,active
12064,12064,free,2024-05-03 00:00:00.000,,active
12065,12065,free,2024-01-17 00:00:00.000,,active
12066,12066,free,2024-03-02 00:00:00.000,,active
12067,12067,free,2025-09-17 20:36:02.908,,active
12068,12068,free,2023-09-01 00:00:00.000,,active
12069,12069,monthly,2025-08-05 00:00:00.000,,active
12070,12070,free,2024-01-20 00:00:00.000,,active
12071,12071,annual,2025-09-17 20:36:02.908,,active
12072,12072,free,2024-10-20 00:00:00.000,,active
12073,12073,free,2024-02-23 00:00:00.000,,active
12074,12074,annual,2025-07-20 00:00:00.000,,active
12075,12075,monthly,2025-09-17 20:36:02.908,,active
12076,12076,monthly,2024-05-01 00:00:00.000,,active
12077,12077,monthly,2024-01-28 00:00:00.000,,active
12078,12078,free,2025-01-31 00:00:00.000,,active
12079,12079,monthly,2023-07-15 00:00:00.000,,active
12080,12080,monthly,2024-12-01 00:00:00.000,,active
12081,12081,free,2023-04-17 00:00:00.000,,active
12082,12082,free,2023-05-12 00:00:00.000,,active
12083,12083,free,2024-12-22 00:00:00.000,,active
12084,12084,monthly,2025-07-28 00:00:00.000,,active
12085,12085,free,2024-05-28 00:00:00.000,,active
12086,12086,free,2023-06-21 00:00:00.000,,active
12087,12087,annual,2025-07-12 00:00:00.000,,active
12088,12088,free,2023-07-07 00:00:00.000,,active
12089,12089,monthly,2024-03-21 00:00:00.000,,active
12090,12090,free,2024-11-30 00:00:00.000,,active
12091,12091,free,2025-09-17 20:36:02.908,,active
12092,12092,free,2025-09-17 20:36:02.908,,active
12093,12093,free,2024-07-15 00:00:00.000,,active
12094,12094,free,2025-08-09 00:00:00.000,,active
12095,12095,free,2025-09-17 20:36:02.908,,active
12096,12096,free,2024-08-19 00:00:00.000,,active
12097,12097,free,2024-03-19 00:00:00.000,,active
12098,12098,free,2025-09-17 20:36:02.908,,active
12099,12099,monthly,2023-10-19 00:00:00.000,,active
12100,12100,monthly,2025-06-17 00:00:00.000,2025-09-15 00:00:00.000,expired
12101,12101,free,2025-09-17 20:36:02.908,,active
12102,12102,monthly,2022-06-10 00:00:00.000,,active
12103,12103,monthly,2024-01-14 00:00:00.000,,active
12104,12104,free,2025-05-01 00:00:00.000,,active
12105,12105,free,2024-10-08 00:00:00.000,,active
12106,12106,annual,2022-08-28 00:00:00.000,,active
12107,12107,monthly,2024-06-16 00:00:00.000,2025-04-12 00:00:00.000,expired
12108,12108,monthly,2024-02-11 00:00:00.000,2024-08-09 00:00:00.000,expired
12109,12109,monthly,2025-09-17 20:36:02.908,,active
12110,12110,monthly,2025-03-18 00:00:00.000,,active
12111,12111,free,2022-07-19 00:00:00.000,,active
12112,12112,monthly,2022-10-03 00:00:00.000,,active
12113,12113,free,2025-05-21 00:00:00.000,,active
12114,12114,monthly,2024-02-26 00:00:00.000,,active
12115,12115,monthly,2025-05-30 00:00:00.000,,active
12116,12116,free,2025-08-20 00:00:00.000,,active
12117,12117,annual,2023-04-16 00:00:00.000,,active
12118,12118,monthly,2024-10-20 00:00:00.000,2025-04-18 00:00:00.000,expired
12119,12119,free,2025-09-17 20:36:02.908,,active
12120,12120,annual,2023-08-04 00:00:00.000,,active
12121,12121,monthly,2024-12-28 00:00:00.000,2025-04-27 00:00:00.000,expired
12122,12122,free,2025-07-28 00:00:00.000,,active
12123,12123,free,2025-07-15 00:00:00.000,,active
12124,12124,monthly,2025-09-17 20:36:02.908,,active
12125,12125,free,2025-09-17 20:36:02.908,,active
12126,12126,free,2022-08-20 00:00:00.000,,active
12127,12127,free,2025-05-17 00:00:00.000,,active
12128,12128,free,2025-09-17 20:36:02.908,,active
12129,12129,monthly,2025-09-17 20:36:02.908,,active
12130,12130,monthly,2025-03-20 00:00:00.000,2025-07-18 00:00:00.000,expired
12131,12131,free,2024-09-15 00:00:00.000,,active
12132,12132,annual,2025-01-09 00:00:00.000,,active
12133,12133,free,2024-12-02 00:00:00.000,,active
12134,12134,free,2025-06-27 00:00:00.000,,active
12135,12135,annual,2025-07-19 00:00:00.000,,active
12136,12136,annual,2024-04-27 00:00:00.000,,active
12137,12137,monthly,2025-09-17 20:36:02.908,,active
12138,12138,monthly,2025-04-22 00:00:00.000,,active
12139,12139,free,2024-08-16 00:00:00.000,,active
12140,12140,free,2025-08-21 00:00:00.000,,active
12141,12141,free,2024-08-25 00:00:00.000,,active
12142,12142,free,2025-08-10 00:00:00.000,,active
12143,12143,free,2025-08-07 00:00:00.000,,active
12144,12144,free,2025-01-22 00:00:00.000,,active
12145,12145,monthly,2025-08-30 00:00:00.000,,active
12146,12146,free,2024-11-10 00:00:00.000,,active
12147,12147,free,2025-08-10 00:00:00.000,,active
12148,12148,monthly,2024-02-09 00:00:00.000,,active
12149,12149,monthly,2024-01-03 00:00:00.000,2024-02-02 00:00:00.000,expired
12150,12150,monthly,2024-09-13 00:00:00.000,,active
12151,12151,monthly,2024-05-26 00:00:00.000,,active
12152,12152,monthly,2022-06-29 00:00:00.000,2023-03-26 00:00:00.000,expired
12153,12153,free,2022-07-21 00:00:00.000,,active
12154,12154,free,2023-04-13 00:00:00.000,,active
12155,12155,free,2025-09-12 00:00:00.000,,active
12156,12156,free,2024-03-06 00:00:00.000,,active
12157,12157,monthly,2022-10-28 00:00:00.000,,active
12158,12158,monthly,2025-08-16 00:00:00.000,2025-11-14 00:00:00.000,canceled
12159,12159,free,2024-10-02 00:00:00.000,,active
12160,12160,free,2025-06-13 00:00:00.000,,active
12161,12161,free,2023-11-02 00:00:00.000,,active
12162,12162,monthly,2022-11-10 00:00:00.000,2023-02-08 00:00:00.000,expired
12163,12163,free,2025-06-28 00:00:00.000,,active
12164,12164,free,2023-05-30 00:00:00.000,,active
12165,12165,free,2025-09-17 20:36:02.908,,active
12166,12166,free,2022-06-07 00:00:00.000,,active
12167,12167,monthly,2025-09-17 20:36:02.908,,active
12168,12168,monthly,2025-01-15 00:00:00.000,2025-09-12 00:00:00.000,expired
12169,12169,monthly,2025-08-18 00:00:00.000,,active
12170,12170,free,2023-02-10 00:00:00.000,,active
12171,12171,free,2025-09-17 20:36:02.908,,active
12172,12172,free,2022-09-12 00:00:00.000,,active
12173,12173,monthly,2022-07-17 00:00:00.000,,active
12174,12174,monthly,2023-10-08 00:00:00.000,2023-12-07 00:00:00.000,expired
12175,12175,free,2024-10-17 00:00:00.000,,active
12176,12176,free,2024-09-01 00:00:00.000,,active
12177,12177,free,2025-09-17 20:36:02.908,,active
12178,12178,monthly,2025-09-06 00:00:00.000,,active
12179,12179,monthly,2023-12-25 00:00:00.000,,active
12180,12180,free,2022-06-03 00:00:00.000,,active
12181,12181,monthly,2024-09-19 00:00:00.000,,active
12182,12182,free,2025-05-10 00:00:00.000,,active
12183,12183,annual,2025-09-17 20:36:02.908,,active
12184,12184,annual,2025-09-17 20:36:02.908,,active
12185,12185,monthly,2024-01-25 00:00:00.000,,active
12186,12186,free,2025-02-04 00:00:00.000,,active
12187,12187,free,2025-09-17 20:36:02.908,,active
12188,12188,monthly,2023-03-29 00:00:00.000,,active
12189,12189,free,2023-11-17 00:00:00.000,,active
12190,12190,free,2025-09-17 20:36:02.908,,active
12191,12191,monthly,2023-09-16 00:00:00.000,2023-11-15 00:00:00.000,expired
12192,12192,free,2025-01-13 00:00:00.000,,active
12193,12193,monthly,2024-06-05 00:00:00.000,,active
12194,12194,free,2024-04-09 00:00:00.000,,active
12195,12195,free,2025-09-17 20:36:02.908,,active
12196,12196,free,2025-06-04 00:00:00.000,,active
12197,12197,free,2024-05-02 00:00:00.000,,active
12198,12198,annual,2025-09-17 20:36:02.908,,active
12199,12199,free,2025-09-17 20:36:02.908,,active
12200,12200,free,2023-07-08 00:00:00.000,,active
12201,12201,annual,2025-09-17 20:36:02.908,,active
12202,12202,free,2024-06-19 00:00:00.000,,active
12203,12203,free,2024-06-14 00:00:00.000,,active
12204,12204,free,2023-09-02 00:00:00.000,,active
12205,12205,monthly,2023-05-25 00:00:00.000,,active
12206,12206,monthly,2025-04-11 00:00:00.000,2025-09-08 00:00:00.000,expired
12207,12207,free,2022-04-21 00:00:00.000,,active
12208,12208,free,2025-03-14 00:00:00.000,,active
12209,12209,monthly,2023-04-24 00:00:00.000,,active
12210,12210,free,2025-01-05 00:00:00.000,,active
12211,12211,free,2025-03-22 00:00:00.000,,active
12212,12212,monthly,2025-03-19 00:00:00.000,,active
12213,12213,free,2024-12-02 00:00:00.000,,active
12214,12214,annual,2022-05-07 00:00:00.000,,active
12215,12215,free,2022-06-11 00:00:00.000,,active
12216,12216,free,2025-06-05 00:00:00.000,,active
12217,12217,free,2025-07-12 00:00:00.000,,active
12218,12218,free,2025-02-19 00:00:00.000,,active
12219,12219,monthly,2023-05-11 00:00:00.000,,active
12220,12220,free,2023-03-02 00:00:00.000,,active
12221,12221,free,2025-09-17 20:36:02.908,,active
12222,12222,free,2024-12-22 00:00:00.000,,active
12223,12223,free,2025-09-17 20:36:02.908,,active
12224,12224,free,2024-03-24 00:00:00.000,,active
12225,12225,annual,2025-09-01 00:00:00.000,,active
12226,12226,free,2025-09-17 20:36:02.908,,active
12227,12227,free,2025-06-19 00:00:00.000,,active
12228,12228,free,2024-09-19 00:00:00.000,,active
12229,12229,free,2025-05-07 00:00:00.000,,active
12230,12230,free,2024-05-09 00:00:00.000,,active
12231,12231,free,2024-08-02 00:00:00.000,,active
12232,12232,free,2024-03-08 00:00:00.000,,active
12233,12233,monthly,2022-02-16 00:00:00.000,,active
12234,12234,annual,2025-09-17 20:36:02.908,,active
12235,12235,monthly,2024-12-15 00:00:00.000,,active
12236,12236,monthly,2022-12-27 00:00:00.000,,active
12237,12237,free,2024-10-30 00:00:00.000,,active
12238,12238,monthly,2025-09-17 20:36:02.908,2026-02-14 20:36:02.908,canceled
12239,12239,monthly,2024-01-17 00:00:00.000,2024-08-14 00:00:00.000,expired
12240,12240,free,2022-08-30 00:00:00.000,,active
12241,12241,annual,2025-09-17 20:36:02.908,,active
12242,12242,free,2025-09-17 20:36:02.908,,active
12243,12243,free,2024-06-13 00:00:00.000,,active
12244,12244,free,2024-05-12 00:00:00.000,,active
12245,12245,monthly,2025-09-12 00:00:00.000,2026-02-09 00:00:00.000,canceled
12246,12246,free,2023-11-30 00:00:00.000,,active
12247,12247,free,2025-08-24 00:00:00.000,,active
12248,12248,free,2024-05-05 00:00:00.000,,active
12249,12249,annual,2023-03-14 00:00:00.000,,active
12250,12250,free,2023-08-27 00:00:00.000,,active
12251,12251,monthly,2025-09-17 20:36:02.908,,active
12252,12252,monthly,2023-11-14 00:00:00.000,,active
12253,12253,monthly,2023-12-28 00:00:00.000,,active
12254,12254,free,2023-01-23 00:00:00.000,,active
12255,12255,free,2025-01-07 00:00:00.000,,active
12256,12256,free,2023-06-06 00:00:00.000,,active
12257,12257,free,2024-11-12 00:00:00.000,,active
12258,12258,free,2023-11-14 00:00:00.000,,active
12259,12259,free,2023-08-02 00:00:00.000,,active
12260,12260,free,2024-09-17 00:00:00.000,,active
12261,12261,free,2025-09-17 20:36:02.908,,active
12262,12262,free,2024-12-19 00:00:00.000,,active
12263,12263,free,2024-05-10 00:00:00.000,,active
12264,12264,free,2023-03-17 00:00:00.000,,active
12265,12265,free,2025-07-02 00:00:00.000,,active
12266,12266,monthly,2025-01-19 00:00:00.000,,active
